customer_id,loan_amount,tenure_months,interest_rate,loan_type,application_date,default_flag
CUST004850,982359.01,120,6.0,Auto,2024-10-14,1
CUST004851,1927012.6,36,12.27,Personal,2023-05-13,1
CUST004852,781820.63,24,10.0,Auto,2023-05-14,0
CUST004853,1192540.83,36,17.37,Auto,2024-07-10,0
CUST004854,425330.59,24,10.54,Home,2024-02-19,0
CUST004855,480975.74,12,10.13,Home,2024-11-08,1
CUST004856,168750.7,12,6.04,Personal,2025-02-19,0
CUST004857,80224.42,84,11.87,Business,2025-08-23,0
CUST004858,484344.64,24,14.43,Home,2023-08-28,0
CUST004859,242338.83,60,6.0,Business,2024-07-18,0
CUST004860,588674.66,60,12.86,Home,2025-10-08,0
CUST004861,58947.13,48,12.19,Auto,2025-06-24,0
CUST004862,565222.94,84,15.38,Personal,2024-09-28,0
CUST004863,612067.65,60,16.16,Personal,2025-09-19,0
CUST004864,131969.3,60,15.98,Personal,2024-01-20,0
CUST004865,31157.68,24,9.08,Personal,2023-02-04,0
CUST004866,395440.68,24,13.12,Business,2023-07-01,0
CUST004867,396386.55,84,6.0,Business,2023-08-03,0
CUST004868,509526.51,24,8.96,Education,2025-12-19,0
CUST004869,488721.12,120,6.51,Personal,2023-04-22,0
CUST004870,1085156.1,60,10.99,Business,2024-08-12,0
CUST004871,578195.41,120,11.65,Business,2023-01-21,0
CUST004872,197507.29,60,12.67,Personal,2024-06-13,0
CUST004873,779670.73,36,13.23,Business,2024-02-26,0
CUST004874,449968.47,120,12.85,Business,2025-08-16,0
CUST004875,392280.78,24,7.18,Personal,2023-11-08,0
CUST004876,1230666.45,60,7.18,Education,2024-09-25,0
CUST004877,456443.97,36,11.85,Education,2025-09-15,0
CUST004878,389788.13,120,11.66,Education,2023-12-18,0
CUST004879,162786.68,36,11.4,Auto,2024-01-17,0
CUST004880,901267.32,36,9.68,Auto,2023-07-06,0
CUST004881,2129696.63,12,11.09,Personal,2023-10-13,1
CUST004882,274181.76,12,11.79,Home,2023-02-27,0
CUST004883,357237.52,36,12.5,Business,2023-08-16,0
CUST004884,857771.36,24,16.63,Personal,2023-06-28,0
CUST004885,228143.67,120,6.92,Business,2023-08-29,0
CUST004886,615435.71,48,8.67,Auto,2023-12-08,0
CUST004887,479105.31,36,15.87,Business,2025-05-23,0
CUST004888,1079456.3,60,10.94,Personal,2024-04-09,0
CUST004889,88757.51,84,6.0,Auto,2025-10-07,0
CUST004890,165573.66,24,11.43,Home,2025-04-29,0
CUST004891,934441.82,84,6.26,Business,2025-01-13,0
CUST004892,757083.77,36,9.01,Home,2023-12-09,0
CUST004893,720090.21,48,6.59,Auto,2023-08-17,0
CUST004894,94179.21,84,10.44,Home,2023-12-10,0
CUST004895,676681.02,60,16.97,Home,2025-03-11,1
CUST004896,584461.58,60,14.16,Personal,2023-07-15,1
CUST004897,709720.15,120,10.21,Home,2025-09-06,0
CUST004898,652227.34,12,11.31,Personal,2024-02-28,0
CUST004899,131393.91,36,12.8,Education,2025-12-26,0
CUST004900,548340.66,60,7.52,Business,2023-02-14,0
CUST004901,56065.96,24,16.63,Education,2023-05-11,1
CUST004902,262387.29,60,13.89,Business,2025-03-04,0
CUST004903,117347.87,60,10.06,Personal,2025-08-29,0
CUST004904,410817.44,120,12.75,Business,2023-06-23,0
CUST004905,1263008.98,24,7.31,Education,2023-01-02,0
CUST004906,1225079.47,24,17.47,Education,2024-09-17,0
CUST004907,1318539.59,84,10.58,Home,2025-11-10,0
CUST004908,625162.02,24,8.97,Business,2025-12-23,0
CUST004909,122459.96,48,12.6,Personal,2024-01-30,0
CUST004910,1357118.58,60,13.87,Education,2023-09-20,1
CUST004911,395957.98,120,9.68,Personal,2023-07-01,0
CUST004912,623354.86,48,11.62,Business,2023-08-23,0
CUST004913,1245565.66,60,9.28,Home,2024-09-24,0
CUST004914,483396.78,36,9.52,Business,2023-05-26,1
CUST004915,671220.1,36,12.71,Auto,2025-12-02,0
CUST004916,120440.75,84,10.01,Home,2024-10-03,0
CUST004917,1344455.13,24,7.2,Personal,2023-12-22,0
CUST004918,180863.58,48,11.09,Business,2024-09-15,0
CUST004919,230555.28,48,11.7,Auto,2024-10-03,0
CUST004920,236881.75,36,6.0,Education,2024-07-13,0
CUST004921,180829.74,48,15.29,Business,2025-10-23,0
CUST004922,568277.93,36,10.23,Business,2024-08-21,0
CUST004923,514872.51,120,8.49,Home,2024-03-19,0
CUST004924,238214.96,48,6.97,Personal,2025-01-29,0
CUST004925,543533.51,48,16.53,Auto,2023-05-26,0
CUST004926,75002.85,60,14.61,Home,2025-01-14,0
CUST004927,458873.82,84,13.82,Education,2025-04-23,1
CUST004928,104715.86,36,6.0,Education,2024-06-07,0
CUST004929,544244.17,12,7.44,Auto,2023-05-29,0
CUST004930,709763.4,84,13.98,Business,2025-12-11,0
CUST004931,374561.16,24,15.85,Business,2023-05-26,0
CUST004932,153548.55,12,11.89,Home,2024-05-10,0
CUST004933,249205.31,48,9.83,Auto,2024-09-28,0
CUST004934,347755.41,84,13.39,Education,2023-01-04,0
CUST004935,332152.98,24,13.32,Auto,2025-02-15,1
CUST004936,185132.47,60,9.01,Auto,2024-04-18,0
CUST004937,51576.63,24,11.22,Business,2025-04-03,0
CUST004938,346355.52,60,6.0,Business,2025-05-04,0
CUST004939,68348.47,36,11.85,Education,2024-12-16,0
CUST004940,65485.85,84,10.02,Personal,2025-07-29,0
CUST004941,319953.15,12,10.26,Auto,2025-10-15,0
CUST004942,248815.82,24,13.52,Personal,2025-10-05,0
CUST004943,460359.33,60,7.1,Auto,2024-02-17,1
CUST004944,317522.6,12,11.95,Auto,2025-08-07,0
CUST004945,1810359.12,60,12.77,Home,2023-05-11,1
CUST004946,153628.48,60,8.28,Business,2023-01-17,0
CUST004947,533857.56,84,9.5,Auto,2024-07-19,1
CUST004948,307575.44,36,12.24,Auto,2025-11-26,0
CUST004949,486683.03,48,9.9,Education,2024-07-26,0
CUST004950,764510.34,60,6.94,Education,2024-06-19,1
CUST004951,613254.9,24,14.19,Personal,2024-05-19,0
CUST004952,652985.96,48,13.33,Personal,2023-09-24,0
CUST004953,295326.5,48,8.39,Home,2023-07-25,1
CUST004954,164735.42,48,8.26,Business,2023-01-22,0
CUST004955,764666.47,60,14.44,Education,2023-01-26,0
CUST004956,423425.49,60,14.55,Personal,2024-01-26,0
CUST004957,560044.94,120,16.19,Home,2023-09-11,0
CUST004958,350944.18,84,15.27,Personal,2023-04-04,0
CUST004959,631010.8,12,10.77,Home,2023-03-20,0
CUST004960,99337.33,36,9.63,Personal,2025-09-20,0
CUST004961,187352.57,120,15.01,Personal,2024-06-01,0
CUST004962,121707.97,84,12.06,Personal,2024-09-27,0
CUST004963,713919.69,120,8.62,Auto,2023-04-28,0
CUST004964,470872.77,120,8.79,Auto,2023-07-28,0
CUST004965,224845.87,36,10.98,Auto,2025-03-08,0
CUST004966,462336.39,36,9.03,Home,2025-07-22,0
CUST004967,638122.69,120,14.87,Personal,2025-12-30,0
CUST004968,483306.02,12,13.42,Business,2023-04-02,1
CUST004969,191374.1,12,10.04,Education,2023-12-31,0
CUST004970,371995.39,120,8.69,Home,2025-11-03,0
CUST004971,1367546.01,24,13.29,Auto,2023-03-12,1
CUST004972,304789.81,84,6.0,Education,2023-12-03,0
CUST004973,460082.38,24,11.22,Home,2023-12-13,0
CUST004974,208909.97,12,10.69,Business,2023-12-27,0
CUST004975,428905.77,60,14.35,Personal,2024-06-27,0
CUST004976,853724.45,24,6.42,Auto,2025-05-15,0
CUST004977,97736.36,36,12.89,Business,2024-12-10,0
CUST004978,339591.51,48,10.63,Business,2025-12-08,0
CUST004979,107413.21,24,8.63,Auto,2023-09-28,0
CUST004980,273229.91,48,12.54,Education,2024-08-06,0
CUST004981,452522.22,84,10.96,Personal,2024-06-27,0
CUST004982,261189.57,24,9.6,Auto,2023-01-17,0
CUST004983,1901460.26,60,11.4,Auto,2025-10-07,0
CUST004984,415346.07,24,10.48,Auto,2025-03-05,0
CUST004985,963651.9,24,6.23,Education,2023-08-13,0
CUST004986,524808.99,36,14.77,Education,2025-04-05,0
CUST004987,117305.69,84,6.75,Auto,2025-03-20,0
CUST004988,499497.75,24,9.56,Education,2025-03-24,0
CUST004989,394399.6,36,14.65,Auto,2023-04-26,0
CUST004990,231246.02,84,11.54,Home,2025-04-30,0
CUST004991,269930.77,48,15.58,Education,2025-07-19,0
CUST004992,737714.97,48,9.76,Education,2024-12-16,0
CUST004993,140130.97,24,8.67,Auto,2024-09-27,0
CUST004994,327040.66,120,11.84,Auto,2023-09-06,1
CUST004995,505788.42,36,11.46,Home,2024-07-14,0
CUST004996,751469.0,120,10.08,Education,2024-08-08,0
CUST004997,560835.31,24,9.19,Business,2024-04-30,0
CUST004998,220016.98,84,16.19,Auto,2023-09-01,0
CUST004999,525814.31,48,10.92,Auto,2025-09-24,0
CUST005000,102316.71,24,11.53,Home,2023-07-02,0
CUST005001,482930.78,60,10.77,Education,2025-09-02,0
CUST005002,191839.36,24,13.64,Business,2025-05-19,0
CUST005003,387430.87,36,13.33,Personal,2024-07-07,0
CUST005004,522936.35,12,17.61,Business,2024-03-19,0
CUST005005,383302.48,48,8.64,Business,2023-07-17,1
CUST005006,435072.1,84,11.1,Personal,2023-02-01,0
CUST005007,203629.72,48,12.95,Home,2024-02-29,0
CUST005008,439427.95,36,6.0,Business,2024-04-24,0
CUST005009,129610.26,24,11.18,Business,2023-02-25,0
CUST005010,73742.71,120,10.37,Auto,2025-07-22,0
CUST005011,614806.53,36,6.0,Business,2025-12-02,0
CUST005012,513464.27,120,12.52,Education,2025-11-19,0
CUST005013,470439.74,24,11.3,Auto,2023-06-19,0
CUST005014,1017273.73,36,10.97,Personal,2025-11-19,0
CUST005015,566477.19,12,7.78,Business,2025-06-13,1
CUST005016,786083.53,36,7.23,Home,2024-11-04,1
CUST005017,343263.83,48,12.56,Auto,2024-05-15,0
CUST005018,921155.58,48,9.4,Auto,2024-05-19,0
CUST005019,269504.95,48,11.37,Auto,2023-09-04,0
CUST005020,149026.54,48,7.57,Home,2024-05-03,0
CUST005021,203568.38,120,10.91,Personal,2024-08-10,0
CUST005022,253976.53,48,13.44,Personal,2024-02-05,0
CUST005023,549212.39,24,7.89,Personal,2024-02-23,0
CUST005024,1267318.56,120,12.75,Auto,2023-05-13,0
CUST005025,450762.03,12,12.36,Education,2024-03-14,0
CUST005026,614919.17,84,10.35,Auto,2023-04-03,0
CUST005027,451921.0,120,11.1,Personal,2023-07-17,0
CUST005028,236394.48,36,8.46,Personal,2025-08-16,0
CUST005029,289566.12,84,9.55,Auto,2023-07-13,0
CUST005030,443283.12,48,9.73,Business,2023-02-19,0
CUST005031,109325.55,60,11.36,Auto,2023-05-29,0
CUST005032,383959.19,36,9.7,Auto,2024-02-22,0
CUST005033,241842.48,84,8.96,Education,2025-10-30,0
CUST005034,341244.5,12,9.7,Personal,2024-11-30,0
CUST005035,1115538.55,12,14.29,Personal,2025-12-01,1
CUST005036,304726.03,120,7.26,Business,2024-06-01,0
CUST005037,154518.46,12,7.81,Business,2025-11-15,0
CUST005038,1514124.49,60,11.86,Education,2024-12-22,1
CUST005039,129839.37,24,12.97,Auto,2025-10-31,0
CUST005040,1073561.63,60,8.95,Personal,2024-03-06,0
CUST005041,1254221.3,60,10.3,Business,2023-08-31,0
CUST005042,109591.39,24,8.26,Home,2023-10-30,0
CUST005043,582316.5,120,6.07,Personal,2025-06-04,0
CUST005044,274300.81,48,12.39,Home,2025-01-23,0
CUST005045,771017.47,60,11.56,Business,2023-05-09,0
CUST005046,182669.8,48,9.27,Education,2023-02-06,0
CUST005047,173036.05,84,12.8,Auto,2023-04-06,0
CUST005048,291468.84,12,10.96,Business,2023-08-15,0
CUST005049,516771.3,36,14.62,Home,2025-07-10,1
CUST005050,509166.73,24,8.69,Business,2023-08-31,0
CUST005051,262689.22,48,10.27,Home,2023-11-12,0
CUST005052,604468.04,12,10.05,Education,2025-09-10,0
CUST005053,196205.27,84,12.53,Auto,2025-07-26,0
CUST005054,149697.77,60,11.5,Education,2023-09-27,0
CUST005055,604697.16,36,13.83,Education,2025-07-19,0
CUST005056,685017.49,84,7.8,Education,2024-06-30,0
CUST005057,205045.11,36,7.06,Personal,2023-04-04,0
CUST005058,654459.33,48,13.33,Education,2024-03-14,0
CUST005059,95625.65,120,8.11,Home,2024-12-11,0
CUST005060,711283.15,12,9.38,Home,2025-04-12,0
CUST005061,739717.62,120,10.83,Education,2023-12-24,0
CUST005062,66687.11,24,10.39,Home,2024-02-26,0
CUST005063,517077.4,84,12.23,Personal,2025-04-24,0
CUST005064,810902.92,84,12.7,Home,2024-08-02,0
CUST005065,965998.88,36,7.9,Personal,2025-01-08,1
CUST005066,1460986.45,24,9.19,Home,2023-11-21,0
CUST005067,291291.58,48,6.88,Personal,2023-08-11,1
CUST005068,294737.75,84,12.16,Auto,2024-01-21,0
CUST005069,37411.66,24,12.63,Auto,2025-07-11,0
CUST005070,317666.23,60,13.35,Home,2024-06-15,0
CUST005071,632144.3,84,11.93,Auto,2024-01-28,0
CUST005072,141653.55,36,11.27,Home,2025-12-14,0
CUST005073,1994215.57,60,11.67,Business,2024-03-17,0
CUST005074,397067.32,120,14.57,Personal,2025-02-09,0
CUST005075,703805.83,48,9.63,Auto,2023-04-30,0
CUST005076,173992.95,60,10.96,Home,2025-01-11,0
CUST005077,181416.52,120,8.39,Business,2024-04-12,0
CUST005078,1353348.93,24,12.81,Personal,2025-09-30,1
CUST005079,316321.3,24,16.71,Education,2025-01-04,0
CUST005080,872291.65,12,12.06,Personal,2025-10-02,0
CUST005081,544813.29,36,12.94,Education,2025-10-24,1
CUST005082,79767.22,60,13.79,Auto,2024-02-17,0
CUST005083,521609.03,120,10.78,Home,2023-03-05,0
CUST005084,271061.18,12,16.09,Home,2025-12-02,0
CUST005085,416415.88,24,13.58,Education,2025-03-30,0
CUST005086,605129.62,120,11.94,Education,2023-11-19,0
CUST005087,407072.05,60,11.98,Business,2024-01-05,0
CUST005088,186185.34,84,8.28,Education,2023-05-02,0
CUST005089,928717.04,48,9.03,Business,2025-08-04,0
CUST005090,313313.23,48,10.97,Personal,2024-03-10,0
CUST005091,295165.77,84,6.0,Education,2023-01-10,0
CUST005092,589813.63,48,13.83,Home,2023-01-04,0
CUST005093,590520.66,36,10.6,Education,2023-09-20,0
CUST005094,505195.99,84,9.86,Business,2023-10-13,0
CUST005095,16711.82,60,12.74,Personal,2025-12-30,0
CUST005096,618084.32,12,14.68,Business,2025-07-10,0
CUST005097,496319.55,36,13.52,Auto,2024-12-11,0
CUST005098,1260504.58,84,11.08,Auto,2023-05-22,0
CUST005099,277635.73,60,14.03,Education,2024-10-06,0
CUST005100,265042.0,60,11.29,Business,2023-01-12,0
CUST005101,714007.74,48,17.51,Education,2023-06-16,0
CUST005102,378169.39,24,14.87,Home,2023-06-19,0
CUST005103,905230.64,48,9.84,Auto,2024-06-08,0
CUST005104,295937.45,84,10.86,Auto,2023-01-10,0
CUST005105,428301.15,60,8.37,Business,2023-11-20,0
CUST005106,564882.08,60,17.93,Education,2023-03-28,0
CUST005107,61068.89,24,11.95,Auto,2024-04-30,0
CUST005108,781446.24,12,12.18,Education,2024-02-02,0
CUST005109,316812.79,84,6.0,Personal,2023-04-15,0
CUST005110,715144.36,12,8.42,Education,2023-12-25,0
CUST005111,787226.91,84,14.5,Auto,2025-03-02,1
CUST005112,540824.66,36,9.42,Personal,2024-07-01,0
CUST005113,431924.65,60,15.95,Home,2023-04-27,1
CUST005114,1203227.28,120,14.43,Personal,2024-05-21,1
CUST005115,1308605.94,48,12.91,Education,2024-01-20,0
CUST005116,394552.14,48,12.21,Business,2023-06-14,0
CUST005117,72932.99,36,7.9,Personal,2024-04-14,0
CUST005118,454817.2,120,14.08,Education,2025-10-25,0
CUST005119,614672.7,120,12.49,Personal,2023-04-17,0
CUST005120,254258.37,36,14.35,Home,2024-12-13,0
CUST005121,917220.84,84,11.86,Education,2024-06-30,0
CUST005122,559826.12,120,12.17,Business,2024-04-02,1
CUST005123,362590.51,120,10.39,Business,2024-09-18,0
CUST005124,824437.75,48,11.08,Business,2023-05-20,0
CUST005125,704906.7,12,7.47,Personal,2023-12-27,0
CUST005126,653166.73,24,7.7,Auto,2023-10-09,0
CUST005127,768396.81,60,15.08,Home,2023-07-26,0
CUST005128,77404.1,120,8.83,Personal,2024-03-20,0
CUST005129,190631.02,48,8.34,Education,2024-09-29,0
CUST005130,938628.52,60,7.51,Education,2024-05-12,0
CUST005131,331218.9,24,6.45,Education,2025-05-31,0
CUST005132,381038.06,120,12.72,Business,2023-10-21,0
CUST005133,242806.47,120,11.34,Home,2024-08-17,0
CUST005134,557196.03,24,8.41,Personal,2024-03-24,0
CUST005135,1300366.92,36,9.04,Home,2023-08-19,0
CUST005136,67683.3,48,12.85,Education,2023-04-27,0
CUST005137,657191.81,12,13.1,Business,2023-04-03,0
CUST005138,345805.89,24,10.22,Personal,2023-04-26,0
CUST005139,146076.01,84,15.37,Home,2023-08-18,0
CUST005140,370978.89,84,8.2,Home,2025-06-11,0
CUST005141,662548.3,36,6.77,Education,2025-12-27,0
CUST005142,1324592.42,24,11.34,Home,2025-07-02,0
CUST005143,419639.58,24,15.68,Personal,2025-03-03,0
CUST005144,537022.36,12,11.95,Home,2025-03-27,0
CUST005145,583012.02,84,14.55,Personal,2023-05-31,0
CUST005146,743513.54,12,16.14,Home,2024-11-06,0
CUST005147,233790.27,60,6.37,Education,2024-03-24,0
CUST005148,150946.54,48,9.88,Personal,2025-06-02,0
CUST005149,480199.17,12,7.03,Personal,2023-01-28,0
CUST005150,300182.84,12,12.73,Personal,2023-09-10,0
CUST005151,632432.68,48,7.4,Education,2023-08-09,0
CUST005152,335700.9,12,12.23,Auto,2025-06-15,0
CUST005153,335106.86,36,6.0,Education,2025-09-13,0
CUST005154,308398.24,12,11.31,Home,2023-04-21,0
CUST005155,758648.28,120,7.87,Business,2024-08-09,0
CUST005156,343020.54,36,6.29,Personal,2023-06-09,0
CUST005157,779721.74,12,14.56,Business,2023-03-31,0
CUST005158,368296.54,120,7.44,Personal,2023-10-13,0
CUST005159,160336.49,12,12.55,Business,2023-09-28,0
CUST005160,276136.04,48,12.28,Home,2023-03-26,0
CUST005161,599140.02,24,10.94,Education,2025-02-05,0
CUST005162,346644.22,48,14.04,Home,2025-09-10,0
CUST005163,418070.59,36,8.18,Auto,2025-05-24,0
CUST005164,95739.79,60,13.27,Business,2023-08-05,0
CUST005165,263667.61,12,8.55,Education,2025-10-02,0
CUST005166,603010.2,24,12.04,Auto,2024-12-13,0
CUST005167,38599.6,36,13.11,Personal,2025-04-12,0
CUST005168,59092.64,48,13.76,Home,2024-04-10,0
CUST005169,314515.35,60,15.4,Home,2025-11-02,0
CUST005170,1235048.33,84,11.65,Business,2025-05-12,0
CUST005171,237038.01,36,11.05,Auto,2023-02-23,0
CUST005172,219393.51,60,13.29,Education,2024-12-13,0
CUST005173,257338.1,84,14.76,Home,2025-08-11,0
CUST005174,344238.73,84,8.23,Personal,2025-01-14,0
CUST005175,454603.44,120,7.3,Home,2024-11-12,0
CUST005176,484926.6,12,8.42,Auto,2023-08-30,0
CUST005177,333907.89,60,9.82,Personal,2024-10-15,0
CUST005178,269133.19,84,12.48,Home,2023-10-18,0
CUST005179,384363.86,120,13.08,Home,2024-08-05,0
CUST005180,706273.47,60,9.79,Business,2023-05-08,0
CUST005181,435354.92,48,10.35,Business,2024-12-02,0
CUST005182,641677.46,24,14.45,Auto,2023-02-24,0
CUST005183,24776.24,12,10.14,Business,2025-04-12,0
CUST005184,32607.81,24,12.41,Education,2024-11-21,0
CUST005185,454018.0,24,15.25,Business,2023-11-11,0
CUST005186,236688.2,60,8.42,Business,2023-06-11,0
CUST005187,518195.96,24,12.95,Business,2025-09-17,0
CUST005188,237088.99,24,11.6,Auto,2023-08-13,0
CUST005189,496848.11,36,12.06,Business,2023-10-13,0
CUST005190,433915.71,60,7.79,Business,2023-03-08,0
CUST005191,367486.25,60,11.8,Home,2023-08-01,0
CUST005192,1026011.85,60,8.84,Home,2024-04-24,0
CUST005193,650708.42,36,13.38,Home,2023-04-16,0
CUST005194,540057.98,120,12.81,Education,2025-07-13,0
CUST005195,420960.59,48,12.86,Education,2024-07-02,0
CUST005196,1023470.43,12,8.9,Personal,2025-09-26,0
CUST005197,1279985.63,12,10.58,Auto,2024-02-29,0
CUST005198,602080.59,84,14.39,Education,2023-02-14,1
CUST005199,668684.56,84,14.25,Auto,2025-08-29,0
CUST005200,396562.28,36,6.59,Business,2025-09-23,0
CUST005201,671622.83,36,8.29,Education,2023-06-29,0
CUST005202,282496.96,120,10.54,Auto,2025-09-24,0
CUST005203,1227692.81,84,12.53,Education,2025-09-11,1
CUST005204,333353.75,36,13.12,Business,2023-08-28,0
CUST005205,405649.58,60,12.73,Auto,2024-08-31,0
CUST005206,670997.37,12,8.53,Education,2023-06-25,0
CUST005207,564394.13,84,8.12,Auto,2025-12-24,0
CUST005208,119351.29,60,14.73,Personal,2023-01-01,0
CUST005209,502619.6,12,6.39,Business,2024-07-07,0
CUST005210,749347.45,24,12.61,Personal,2024-06-08,1
CUST005211,912275.35,84,11.71,Business,2023-12-25,0
CUST005212,1608444.33,36,14.08,Auto,2024-08-03,0
CUST005213,1380377.28,84,13.68,Home,2024-01-22,0
CUST005214,217378.91,24,10.38,Auto,2025-08-31,0
CUST005215,412370.15,24,9.4,Education,2023-07-22,0
CUST005216,504167.25,24,10.25,Personal,2025-03-21,0
CUST005217,682456.76,60,10.1,Education,2023-11-07,0
CUST005218,208881.32,36,12.02,Home,2025-01-16,0
CUST005219,1053364.74,120,9.06,Home,2025-12-04,0
CUST005220,738143.85,36,11.74,Education,2025-07-23,0
CUST005221,1544353.99,36,11.48,Education,2024-07-17,0
CUST005222,231149.93,84,14.74,Business,2024-05-15,0
CUST005223,630442.06,84,9.07,Business,2025-07-19,0
CUST005224,396756.24,84,8.46,Personal,2025-02-06,0
CUST005225,1057933.44,36,7.29,Auto,2023-05-02,0
CUST005226,582789.41,84,13.34,Home,2023-07-14,1
CUST005227,728101.69,48,13.11,Business,2025-04-11,0
CUST005228,433232.56,120,16.07,Auto,2023-08-19,0
CUST005229,179708.21,120,8.81,Personal,2024-04-22,0
CUST005230,208975.39,60,9.56,Home,2025-07-08,0
CUST005231,140981.66,12,11.47,Personal,2023-09-09,0
CUST005232,1658559.77,24,9.15,Auto,2025-07-10,1
CUST005233,462408.09,24,9.1,Auto,2023-02-17,0
CUST005234,676748.36,84,10.95,Business,2024-02-25,0
CUST005235,1259043.08,120,9.21,Home,2024-09-13,0
CUST005236,127731.12,84,17.34,Personal,2024-01-27,0
CUST005237,673546.02,48,10.63,Personal,2025-07-14,0
CUST005238,1115904.63,60,13.28,Business,2024-02-25,1
CUST005239,105221.1,48,6.0,Education,2023-04-07,0
CUST005240,618502.91,84,16.23,Personal,2024-06-16,0
CUST005241,342546.32,60,15.49,Business,2023-04-23,0
CUST005242,685861.66,48,11.2,Auto,2023-08-17,0
CUST005243,690934.34,48,14.91,Auto,2023-02-19,0
CUST005244,123148.5,120,6.05,Education,2024-03-05,0
CUST005245,21690.61,60,12.24,Education,2025-09-27,0
CUST005246,520677.08,120,11.41,Home,2024-10-27,0
CUST005247,909853.7,48,7.5,Home,2024-05-25,0
CUST005248,9574.27,60,13.15,Education,2024-10-19,0
CUST005249,825689.07,60,8.22,Auto,2025-11-09,1
CUST005250,1171794.35,12,12.47,Home,2023-01-16,0
CUST005251,513057.76,84,15.15,Personal,2024-08-27,0
CUST005252,7061.38,36,11.11,Education,2025-12-26,0
CUST005253,449843.93,24,14.04,Personal,2025-07-07,0
CUST005254,104605.1,60,12.18,Education,2023-05-06,0
CUST005255,277157.35,60,11.82,Education,2025-12-07,0
CUST005256,386830.87,36,13.17,Education,2025-02-11,0
CUST005257,165091.54,60,9.77,Home,2023-12-02,0
CUST005258,361269.06,24,8.31,Personal,2023-02-09,0
CUST005259,341365.27,60,12.68,Auto,2023-06-10,0
CUST005260,2220875.9,36,7.28,Auto,2023-01-16,0
CUST005261,482892.08,12,6.0,Personal,2024-04-18,0
CUST005262,142049.05,12,7.84,Business,2024-06-22,0
CUST005263,164681.57,84,15.5,Education,2024-11-05,0
CUST005264,516192.87,48,7.96,Auto,2024-12-06,0
CUST005265,529866.94,60,8.02,Education,2024-07-10,0
CUST005266,590294.44,60,6.0,Home,2024-08-18,0
CUST005267,934737.52,84,11.11,Home,2024-04-03,1
CUST005268,528645.77,36,8.39,Business,2024-10-26,0
CUST005269,475900.57,120,10.45,Auto,2024-04-26,0
CUST005270,1335372.72,12,18.21,Business,2024-08-07,0
CUST005271,356049.33,84,11.33,Auto,2024-02-14,1
CUST005272,572737.02,24,10.35,Home,2023-05-31,0
CUST005273,730720.09,84,11.71,Education,2025-11-23,1
CUST005274,674443.22,84,8.57,Home,2025-06-12,0
CUST005275,493069.62,24,12.58,Business,2024-12-22,0
CUST005276,471247.42,60,6.0,Home,2024-11-12,0
